stay_id,exact_variant_match,min_edit_distance,mean_top_edit_distance,max_activity_jaccard,min_length_diff,min_duration_diff,candidate_length,candidate_duration,membership,mia_score
30011360,0,0.5555555555555556,0.6125691302161891,1.0,3.0,0.6167007199999999,13.0,2.0,1,0.22214843087007577
30019063,0,0.64,0.6890375325157935,1.0,0.0,5.584080213333333,23.0,6.483333333333333,1,0.2076564919532725
30019263,0,0.5625,0.6428810160427808,0.8333333333333334,3.0,1.4507997599999998,11.0,4.5,1,0.23660033054299995
30026761,0,0.42857142857142855,0.5571428571428572,0.6666666666666666,0.0,1.2174664266666664,7.0,4.266666666666667,1,0.32840612659566176
30030013,0,0.47368421052631576,0.5594152046783625,0.6666666666666666,3.0,2.317466426666666,13.0,5.366666666666666,1,0.2748738033658649
30059456,0,0.2777777777777778,0.3780714654282766,1.0,1.0,2.9036476799999997,15.0,3.9,1,0.3641142584392075
30062580,0,0.6428571428571429,0.6976497695852535,0.8333333333333334,0.0,3.8384361866666667,28.0,5.066666666666666,1,0.2676283978522126
30069228,0,0.5428571428571428,0.5619725596041385,1.0,0.0,8.03480605361111,35.0,8.983333333333333,1,0.18170369539274456
30078245,0,0.6666666666666666,0.6816752136752138,0.8333333333333334,0.0,6.40074688,24.0,7.3,1,0.19068809015699809
30086191,0,0.5833333333333334,0.6304738562091504,1.0,4.0,1.4674664266666664,12.0,4.516666666666667,1,0.21636154772320068
30116847,0,0.4375,0.5821072808340609,0.8333333333333334,3.0,9.667466426666667,13.0,12.716666666666667,1,0.1263491434270023
30128555,0,0.6296296296296297,0.6717948717948717,1.0,0.0,8.750746880000001,24.0,9.65,1,0.13633857708293615
30133326,0,0.5555555555555556,0.6555555555555556,0.6666666666666666,1.0,1.7507997599999996,9.0,4.8,1,0.2802827203445625
30142585,0,0.5555555555555556,0.6333333333333334,0.6666666666666666,1.0,0.3825335733333337,9.0,2.6666666666666665,1,0.23240333681933906
30154351,0,0.525,0.566693657219973,1.0,0.0,7.668864293333333,38.0,8.633333333333333,1,0.1938434601897537
30160071,0,0.375,0.4875,0.8,0.0,0.41441087111111097,8.0,3.463611111111111,1,0.340542664751408
30164763,0,0.5,0.6026363636363637,1.0,0.0,6.6203143466666665,20.0,7.616666666666666,1,0.19635034322465092
30174199,0,0.5384615384615384,0.6072649572649572,1.0,3.0,2.7174664266666664,13.0,5.766666666666667,1,0.26568760250013873
30176561,0,0.6,0.6326521739130435,1.0,0.0,3.0840802133333334,23.0,3.9833333333333334,1,0.2929255720211672
30200938,0,0.375,0.5,0.8,0.0,1.90079976,8.0,4.95,1,0.3414470890218491
30212618,0,0.5454545454545454,0.5684826203208557,1.0,3.0,3.15079976,11.0,6.2,1,0.24166804392377958
30213117,0,0.5555555555555556,0.5881091124673455,1.0,0.0,29.402197626666666,42.0,30.366666666666667,1,0.007739324510776576
30217224,0,0.3333333333333333,0.420109219126247,1.0,1.0,9.020314346666668,15.0,10.016666666666667,1,0.1777564608338012
30218182,0,0.6458333333333334,0.6678307785871342,1.0,0.0,31.252197626666668,43.0,32.21666666666667,1,0.004905183716016276
30225027,0,0.4375,0.5164772727272726,1.0,3.0,1.0007997599999996,11.0,4.05,1,0.2905595658826817
30236782,0,0.6774193548387096,0.7029007428889242,1.0,0.0,10.738436186666666,28.0,11.966666666666667,1,0.10046135885141298
30242602,0,0.5,0.5799999999999998,0.8,2.0,0.6325335733333337,10.0,2.4166666666666665,1,0.26460027930727464
30257636,0,0.5882352941176471,0.633625116713352,1.0,2.0,5.284012613611111,14.0,6.383333333333334,1,0.21757828044186864
30265278,0,0.2857142857142857,0.41428571428571426,0.8,0.0,0.0014377333333333575,7.0,0.4666666666666667,1,0.3683285602364017
30267844,0,0.6,0.6227727272727271,1.0,0.0,5.920314346666667,20.0,6.916666666666667,1,0.21236761594850215
30291505,0,0.56,0.6332028985507246,1.0,0.0,1.7703143466666666,18.0,2.7666666666666666,1,0.2862327976586233
30340364,0,0.4166666666666667,0.541391468868249,1.0,4.0,3.4507997599999998,12.0,6.5,1,0.2392641097674314
30355355,0,0.5789473684210527,0.6190711462450593,1.0,0.0,3.3203143466666667,19.0,4.316666666666666,1,0.2974893457860216
30374971,0,0.5517241379310345,0.5808507378697333,1.0,0.0,18.3073264,58.0,21.55,1,0.04651148030411133
30388687,0,0.4117647058823529,0.4875580495356037,0.8333333333333334,3.0,3.1174664266666667,13.0,6.166666666666667,1,0.25657428683824135
30403431,0,0.3333333333333333,0.4833333333333333,0.8,0.0,1.8674664266666667,6.0,4.916666666666667,1,0.34361422119024837
30405005,0,0.5555555555555556,0.5666666666666667,0.6666666666666666,1.0,7.917466426666667,9.0,10.966666666666667,1,0.15107252433552676
30424647,0,0.5,0.5590221691269948,1.0,0.0,1.8703143466666667,16.0,2.8666666666666667,1,0.31238060992782946
30428324,0,0.6470588235294118,0.6984647231326548,1.0,0.0,11.82176952,31.0,13.05,1,0.08744977984267138
30434238,0,0.5384615384615384,0.5954248366013072,1.0,3.0,1.3507997600000001,13.0,4.4,1,0.2527551863242632
30436602,0,0.64,0.6655664335664335,1.0,0.0,5.25364768,21.0,6.25,1,0.22018121475358216
30448987,0,0.5789473684210527,0.6753639946374499,0.8333333333333334,0.0,13.586981013333334,16.0,14.583333333333334,1,0.0668665324073903
30462699,0,0.47619047619047616,0.5471861471861471,1.0,0.0,17.970314346666665,21.0,18.966666666666665,1,0.040007210443205335
30465811,0,0.5789473684210527,0.6591981556455242,0.6666666666666666,3.0,1.1341330933333333,13.0,4.183333333333334,1,0.2219785846735273
30478733,0,0.55,0.6054423491884793,1.0,0.0,0.7708699022222223,17.0,1.7672222222222222,1,0.282690101768798
30482622,0,0.5588235294117647,0.5866666666666666,1.0,0.0,4.801472720277777,34.0,5.75,1,0.2638920413708384
30498387,0,0.5,0.5969281045751634,1.0,0.0,7.840361609166667,34.0,8.78888888888889,1,0.17782827746708166
30516485,0,0.6774193548387096,0.722252889425565,0.8333333333333334,0.0,16.738436186666664,31.0,17.966666666666665,1,0.04123814683303109
30517657,0,0.5454545454545454,0.5909090909090909,1.0,3.0,2.267466426666666,11.0,5.316666666666666,1,0.2682111536822689
30525623,0,0.3333333333333333,0.4333333333333333,0.8,0.0,12.454133093333333,6.0,15.503333333333334,1,0.09776898204545326
30526151,0,0.5666666666666667,0.5954563271359712,1.0,0.0,7.988436186666667,28.0,9.216666666666667,1,0.1702897561494075
30540733,0,0.4117647058823529,0.5202313381492948,1.0,4.0,3.2319108711111113,12.0,6.2811111111111115,1,0.2398657432924792
30543300,0,0.5,0.5569035947712418,1.0,3.0,7.567466426666667,13.0,10.616666666666667,1,0.15143847902975643
30571474,0,0.6296296296296297,0.6683943132218996,1.0,0.0,8.805102853333333,26.0,10.033333333333333,1,0.13645797407719867
30587519,0,0.5517241379310345,0.5817500926955878,1.0,0.0,5.4717695200000005,29.0,6.7,1,0.24244386242436702
30596669,0,0.55,0.5885778841042,1.0,0.0,6.70364768,18.0,7.7,1,0.19462140577313525
